fecha,a√±o,mes,IdEmpresa,valor_real,prediccion,error,error_abs,error_porcentual
2013-08-01,2013,8,174,336910.403938,309314.0,27596.403937999974,27596.403937999974,8.191021593704898
2013-08-01,2013,8,193,22421.493,24624.414,-2202.9210625000014,2202.9210625000014,9.825041813674057
2013-09-01,2013,9,20,5514.674,11779.262,-6264.58771875,6264.58771875,113.5985140508759
2013-09-01,2013,9,30,73229.53969,73945.62,-716.0774974999949,716.0774974999949,0.9778533369612048
2013-09-01,2013,9,72,34752.18702,30624.305,4127.882332499998,4127.882332499998,11.87805052419978
2013-09-01,2013,9,130,22755.24848,25591.152,-2835.9038637500016,2835.9038637500016,12.462636328680519
2013-09-01,2013,9,142,43672.92884,38946.098,4726.8311837500005,4726.8311837500005,10.82325209071094
2013-10-01,2013,10,26,378034.663794,368982.34,9052.320043999993,9052.320043999993,2.3945740724276057
2013-10-01,2013,10,30,75465.203293,75277.45,187.75016799999867,187.75016799999867,0.24879038259665565
2013-10-01,2013,10,72,31655.544494,30904.64,750.9038690000016,750.9038690000016,2.3721085231761787
2013-11-01,2013,11,134,96312.687799,90993.05,5319.640924000007,5319.640924000007,5.523302324509772
2013-11-01,2013,11,136,43365.190925,43727.297,-362.1059499999974,362.1059499999974,0.835015232900182
2013-11-01,2013,11,174,337600.06883,313984.38,23615.693830000004,23615.693830000004,6.995168547163949
2013-12-01,2013,12,11,43925.948393,41352.59,2573.3585492499988,2573.3585492499988,5.85840179528164
2013-12-01,2013,12,20,5753.407,11999.156,-6245.74925,6245.74925,108.55740346545969
2013-12-01,2013,12,35,38223.649,40417.23,-2193.5814687500024,2193.5814687500024,5.738807063527615
2013-12-01,2013,12,178,25835.82457,24176.945,1658.8792575000007,1658.8792575000007,6.42084889919192
2013-12-01,2013,12,191,38976.728106,41178.6,-2201.8734564999977,2201.8734564999977,5.649200339525281
2014-01-01,2014,1,54,65583.917698,66526.91,-942.9885519999953,942.9885519999953,1.4378350441677745
2014-01-01,2014,1,72,32123.523548,29094.633,3028.890735500001,3028.890735500001,9.428886999192773
2014-01-01,2014,1,178,26425.64485,22682.645,3743.0003187500006,3743.0003187500006,14.164272395229743
2014-01-01,2014,1,193,24666.061,23767.93,898.1313125000015,898.1313125000015,3.641162293809301
2014-02-01,2014,2,17,8253.46353,10438.148,-2184.684907499999,2184.684907499999,26.46991653333202
2014-02-01,2014,2,87,125551.0093,134396.1,-8845.084449999995,8845.084449999995,7.045012620221122
2014-02-01,2014,2,142,42944.685880000005,39596.766,3347.9202550000045,3347.9202550000045,7.795889494581639
2014-02-01,2014,2,191,38786.37181,43661.32,-4874.948502500003,4874.948502500003,12.568714924872484
2014-02-01,2014,2,192,20961.704,21457.281,-495.57724999999846,495.57724999999846,2.3642030724219674
2014-03-01,2014,3,20,5975.145,11003.578,-5028.433125,5028.433125,84.15583429356106
2014-03-01,2014,3,35,42688.65,40391.83,2296.8218750000015,2296.8218750000015,5.380404100387342
2014-03-01,2014,3,87,132235.529,136456.05,-4220.51787499999,4220.51787499999,3.191667101055715
2014-03-01,2014,3,130,24946.519171,26069.773,-1123.2542665,1123.2542665,4.502649282653302
2014-03-01,2014,3,193,23753.858,23996.184,-242.32559374999983,242.32559374999983,1.020152573741915
2014-04-01,2014,4,11,45773.076533,41781.37,3991.7054392499995,3991.7054392499995,8.720640476005995
2014-04-01,2014,4,35,41916.575,40790.234,1126.340624999997,1126.340624999997,2.687100806781082
2014-04-01,2014,4,72,33885.479357,30543.629,3341.8504507499965,3341.8504507499965,9.86219027785317
2014-04-01,2014,4,178,26114.337172,23320.738,2793.5988907499996,2793.5988907499996,10.697567670778636
2014-05-01,2014,5,20,5911.289,11256.531,-5345.24225,5345.24225,90.42430931730796
2014-05-01,2014,5,142,42279.110744,40682.95,1596.1615252499978,1596.1615252499978,3.7752958781814385
2014-06-01,2014,6,17,8843.648079999999,10669.332,-1825.683951250001,1825.683951250001,20.644014039622448
2014-06-01,2014,6,17,8843.648079999999,10663.961,-1820.312857500001,1820.312857500001,20.583280124145343
2014-06-01,2014,6,20,6159.307,11739.4375,-5580.1305,5580.1305,90.59672622260913
2014-06-01,2014,6,72,35621.191,31918.457,3702.733968749999,3702.733968749999,10.394750609966968
2014-07-01,2014,7,17,8517.36808,10768.367,-2250.9991075,2250.9991075,26.428341318084726
2014-07-01,2014,7,54,67486.6422,66115.57,1371.071887500002,1371.071887500002,2.0316196550967267
2014-07-01,2014,7,134,99123.971694,97448.41,1675.5654440000071,1675.5654440000071,1.6903735951708534
2014-07-01,2014,7,189,40262.140537,39017.76,1244.3788182499993,1244.3788182499993,3.090692153107069
2014-08-01,2014,8,134,98795.997543,97322.28,1473.716293000005,1473.716293000005,1.4916761100150684
2014-08-01,2014,8,192,21014.314,23640.148,-2625.8344375000015,2625.8344375000015,12.495456370833717
2014-08-01,2014,8,193,24295.327,26325.238,-2029.9112812499989,2029.9112812499989,8.355151100662274
2014-09-01,2014,9,17,7857.573539999999,10965.172,-3107.5983350000006,3107.5983350000006,39.549083685699756
2014-09-01,2014,9,26,383001.143813,388508.5,-5507.356186999998,5507.356186999998,1.4379477126807119
2014-09-01,2014,9,30,79794.02590000001,77875.57,1918.4555875000078,1918.4555875000078,2.4042596746581846
2014-09-01,2014,9,35,43237.603,42018.09,1219.5131562500028,1219.5131562500028,2.8204920523693295
2014-09-01,2014,9,136,40772.882622000005,44823.28,-4050.3986279999954,4050.3986279999954,9.934050200842321
2014-09-01,2014,9,189,38292.200819,38645.42,-353.22105600000214,353.22105600000214,0.9224360272986433
2014-09-01,2014,9,191,44449.576599,43230.64,1218.935974,1218.935974,2.742289279820548
2014-09-01,2014,9,192,21312.199,23877.828,-2565.6291249999995,2565.6291249999995,12.038312541094419
2014-11-01,2014,11,17,9065.05347,11180.395,-2115.3410612499993,2115.3410612499993,23.335119514192993
2014-11-01,2014,11,30,80287.99741099999,78554.98,1733.0208484999894,1733.0208484999894,2.1585055106413127
2014-11-01,2014,11,189,42152.798711,39486.055,2666.744023500003,2666.744023500003,6.326374772368558
2014-11-01,2014,11,193,25239.158000000003,27497.27,-2258.111531249997,2258.111531249997,8.946857621993558
2014-12-01,2014,12,17,9119.91329,11221.766,-2101.8523349999996,2101.8523349999996,23.04684560219102
2014-12-01,2014,12,72,32602.134952,33520.13,-917.9939542499997,917.9939542499997,2.8157479735654083
2014-12-01,2014,12,87,143028.3419,138001.52,5026.826274999999,5026.826274999999,3.5145665594827116
2014-12-01,2014,12,134,101527.20659,100004.73,1522.4800275000016,1522.4800275000016,1.4995783678440724
2014-12-01,2014,12,178,26663.29461,26208.625,454.66961000000083,454.66961000000083,1.7052266670356566
2014-12-01,2014,12,192,23101.602224,25329.21,-2227.6087135000016,2227.6087135000016,9.642658945905334
2015-02-01,2015,2,35,42324.569,42273.836,50.73306250000314,50.73306250000314,0.11986669610268953
2015-02-01,2015,2,130,26064.586079,27091.125,-1026.5389209999994,1026.5389209999994,3.9384432113697456
2015-03-01,2015,3,130,28548.9,27215.363,1333.5367187500015,1333.5367187500015,4.671061647734243
2015-03-01,2015,3,189,52486.103050000005,42279.65,10206.454612500005,10206.454612500005,19.446013362388513
2015-03-01,2015,3,193,24966.814,26009.277,-1042.4633437500015,1042.4633437500015,4.175395962616622
2015-04-01,2015,4,11,48378.755397,43538.363,4840.392115750001,4840.392115750001,10.005201820570516
2015-04-01,2015,4,54,76670.8103,71009.26,5661.552487499997,5661.552487499997,7.384234580731955
2015-04-01,2015,4,130,29772.492,27998.406,1774.0857499999984,1774.0857499999984,5.958808385942294
2015-05-01,2015,5,11,48912.797308,43587.65,5325.148870500001,5325.148870500001,10.887025816511702
2015-05-01,2015,5,17,8969.30087,10914.332,-1945.0311612500009,1945.0311612500009,21.685426650761926
2015-05-01,2015,5,20,6196.058,11778.719,-5582.66075,5582.66075,90.10020161205722
2015-05-01,2015,5,192,22760.54934,24346.89,-1586.3412849999986,1586.3412849999986,6.969696826306911
2015-06-01,2015,6,26,424581.719755,412202.4,12379.313505000027,12379.313505000027,2.9156491975545644
2015-06-01,2015,6,35,43662.701,43160.273,502.42756250000093,502.42756250000093,1.1507019744380929
2015-06-01,2015,6,72,36802.125257,33513.234,3288.8908819999997,3288.8908819999997,8.936687376157526
2015-06-01,2015,6,174,341834.703896,327286.6,14548.110145999992,14548.110145999992,4.255890341205999
2015-07-01,2015,7,30,83307.00846,81455.28,1851.7272099999973,1851.7272099999973,2.222774823188024
2015-07-01,2015,7,87,142275.009786,143090.95,-815.9433389999904,815.9433389999904,0.5734972995097836
2015-07-01,2015,7,134,108113.186109,104551.83,3561.357984000002,3561.357984000002,3.29410140628862
2015-07-01,2015,7,191,51829.7021,44690.375,7139.327100000002,7139.327100000002,13.774586406507636
2015-08-01,2015,8,178,27592.11941,26685.336,906.7834724999993,906.7834724999993,3.2863857213207073
2015-09-01,2015,9,17,8859.83706,11346.758,-2486.9207525,2486.9207525,28.06959919982998
2015-09-01,2015,9,54,74073.118067,71094.41,2978.711817000003,2978.711817000003,4.021312852397712
2015-09-01,2015,9,174,343697.901676,330289.38,13408.52667599998,13408.52667599998,3.901253574902544
2015-09-01,2015,9,178,27645.92116,27105.906,540.0149100000017,540.0149100000017,1.9533257975911902
2015-09-01,2015,9,192,23757.291,26511.816,-2754.525406249999,2754.525406249999,11.594442338775067
2015-10-01,2015,10,136,46071.612246,46379.68,-308.06744150000304,308.06744150000304,0.6686708506207093
2015-11-01,2015,11,35,44372.43,43987.945,384.4846875000003,384.4846875000003,0.8664945496561722
2015-11-01,2015,11,192,24975.953,27009.656,-2033.7032499999987,2033.7032499999987,8.142645247610766
2015-12-01,2015,12,11,50110.534564,44350.6,5759.933001500001,5759.933001500001,11.4944553108759
2015-12-01,2015,12,30,81840.611641,81523.54,317.07257849999587,317.07257849999587,0.38742694139537787
2015-12-01,2015,12,87,159857.368993,148152.02,11705.353368000011,11705.353368000011,7.322373339268819
2015-12-01,2015,12,136,46892.605835,47320.492,-427.8863524999979,427.8863524999979,0.9124814986942554
2016-01-01,2016,1,35,38266.64,43199.816,-4933.176406250001,4933.176406250001,12.891584958203806
2016-01-01,2016,1,142,45900.43213,43168.46,2731.971192500001,2731.971192500001,5.951950920118714
2016-01-01,2016,1,193,27392.713,27728.086,-335.37293750000026,335.37293750000026,1.2243144280743579
2016-02-01,2016,2,17,8314.62125,11193.1875,-2878.56625,2878.56625,34.6205336773458
2016-02-01,2016,2,30,81101.991115,82370.76,-1268.766697500003,1268.766697500003,1.5644088142064634
2016-03-01,2016,3,17,8891.22972,11312.266,-2421.0359050000006,2421.0359050000006,27.229483223834656
2016-03-01,2016,3,189,50319.990511,44986.582,5333.408479750004,5333.408479750004,10.59898546400583
2016-04-01,2016,4,11,50200.380131,44940.78,5259.598880999998,5259.598880999998,10.477209270676545
2016-04-01,2016,4,20,6848.635329999999,11977.141,-5128.505295000001,5128.505295000001,74.88360889263468
2016-04-01,2016,4,134,89363.91616699999,109252.33,-19888.41195800001,19888.41195800001,22.255528641821474
2016-04-01,2016,4,191,49652.906756,46335.797,3317.1098809999967,3317.1098809999967,6.680595553651371
2016-05-01,2016,5,11,50419.710122,44979.258,5440.452309499997,5440.452309499997,10.79032841786634
2016-05-01,2016,5,17,8794.9695,11433.422,-2638.4523750000008,2638.4523750000008,29.999562534014483
2016-05-01,2016,5,134,98992.201027,108050.84,-9058.642722999997,9058.642722999997,9.150865046963915
2016-05-01,2016,5,174,337266.248952,331147.44,6118.8114519999945,6118.8114519999945,1.8142377041916309
2016-06-01,2016,6,26,422630.194864,421014.47,1615.7261140000192,1615.7261140000192,0.382302574126288
2016-06-01,2016,6,87,151913.07939,148118.77,3794.313764999999,3794.313764999999,2.497687348736456
2016-06-01,2016,6,174,340776.327854,331811.6,8964.734103999974,8964.734103999974,2.6306798246387486
2016-06-01,2016,6,178,27208.301515,27171.082,37.2194837499992,37.2194837499992,0.1367945872309597
2016-06-01,2016,6,192,23472.901999,26584.035,-3111.1331572499985,3111.1331572499985,13.254147942093141
2016-07-01,2016,7,17,9016.87218,11562.172,-2545.2996949999997,2545.2996949999997,28.2281887132174
2016-07-01,2016,7,192,21720.21,27225.066,-5504.856406250001,5504.856406250001,25.344397711854537
2016-08-01,2016,8,54,78216.302849,74945.48,3270.8262864999997,3270.8262864999997,4.181770509933809
2016-08-01,2016,8,174,344804.405203,334227.56,10576.842703000002,10576.842703000002,3.067490595653207
2016-08-01,2016,8,192,21809.093,28160.59,-6351.496843749999,6351.496843749999,29.123159059159402
2016-09-01,2016,9,35,42681.511222,44437.477,-1755.965340499999,1755.965340499999,4.114112387836198
2016-09-01,2016,9,72,35822.62,36587.562,-764.9424999999974,764.9424999999974,2.135361679296482
2016-09-01,2016,9,134,99893.272698,107303.49,-7410.219489499999,7410.219489499999,7.418136666622958
2016-09-01,2016,9,174,348449.976781,335120.66,13329.320530999976,13329.320530999976,3.8253182434210413
2016-09-01,2016,9,192,22778.063,28930.684,-6152.620593750002,6152.620593750002,27.0111668132185
2016-10-01,2016,10,17,8815.65265,11677.473,-2861.82000625,2861.82000625,32.462939726306026
2016-10-01,2016,10,142,43452.469884,44079.953,-627.4832410000017,627.4832410000017,1.4440680648881887
2016-10-01,2016,10,178,28643.903047,29524.305,-880.4016405000002,880.4016405000002,3.073609204218447
2016-11-01,2016,11,17,8209.025819999999,11819.488,-3610.462461250001,3610.462461250001,43.98161901810173
2016-11-01,2016,11,142,44305.48849,44328.535,-23.046666249996633,23.046666249996633,0.05201763265785546
2016-11-01,2016,11,191,49524.833396,47849.51,1675.3216772500018,1675.3216772500018,3.382791142080477
2016-11-01,2016,11,193,26886.639000000003,32703.36,-5816.720374999997,5816.720374999997,21.634241360550853
2016-12-01,2016,12,30,81752.81033000001,82736.62,-983.8068574999925,983.8068574999925,1.2033920956708382
2016-12-01,2016,12,54,81381.147249,79757.6,1623.5456865000015,1623.5456865000015,1.9949899225830232
2016-12-01,2016,12,193,26287.371,32717.965,-6430.593843750001,6430.593843750001,24.462673896716417
2017-01-01,2017,1,72,36810.81,35061.73,1749.0795312499977,1749.0795312499977,4.751537744619034
2017-01-01,2017,1,134,108733.211651,112357.71,-3624.499286499995,3624.499286499995,3.333387500898545
2017-02-01,2017,2,17,8241.01793,11714.4375,-3473.41957,3473.41957,42.14794336699131
2017-02-01,2017,2,87,147407.555519,154464.05,-7056.491356000013,7056.491356000013,4.787062190370881
2017-02-01,2017,2,134,104036.525894,115062.09,-11025.567855999994,11025.567855999994,10.597785500097961
2017-02-01,2017,2,174,343643.755883,333857.06,9786.693382999976,9786.693382999976,2.8479182919686283
2017-02-01,2017,2,191,49669.731686,47670.652,1999.0793422499992,1999.0793422499992,4.024743590095663
2017-03-01,2017,3,136,53311.452867,49256.707,4054.74583575,4054.74583575,7.605768775174206
2017-03-01,2017,3,174,342785.461043,334882.2,7903.273542999988,7903.273542999988,2.305603487076886
2017-04-01,2017,4,17,8743.96369,12067.824,-3323.8605287499995,3323.8605287499995,38.01320141060649
2017-04-01,2017,4,30,92175.850888,84494.4,7681.452450500001,7681.452450500001,8.333476042259152
2017-04-01,2017,4,54,87330.44660699999,76744.016,10586.43098199999,10586.43098199999,12.122268227529519
2017-04-01,2017,4,136,51467.9264,48280.72,3187.2076499999966,3187.2076499999966,6.19260940343615
2017-04-01,2017,4,191,53902.826,47873.598,6029.228343750001,6029.228343750001,11.18536594676873
2017-05-01,2017,5,11,53176.571015,46025.52,7151.051483750001,7151.051483750001,13.447748411105406
2017-05-01,2017,5,20,7030.16723,13210.59,-6180.42261375,6180.42261375,87.9128818924269
2017-05-01,2017,5,30,88319.07920000001,84763.11,3555.9698250000074,3555.9698250000074,4.02627592725175
2017-05-01,2017,5,35,42964.790251,44846.863,-1882.0730302500015,1882.0730302500015,4.3805009154122345
2017-05-01,2017,5,72,41081.459015,36704.94,4376.51760875,4376.51760875,10.653267224886074
2017-05-01,2017,5,174,350764.130129,337050.5,13713.630128999997,13713.630128999997,3.9096443880839686
2017-05-01,2017,5,191,56285.621153,48419.617,7866.0039655,7866.0039655,13.975157072741561
2017-06-01,2017,6,35,47326.163727,45251.15,2075.015289499999,2075.015289499999,4.384499241201299
2017-06-01,2017,6,72,38704.64,37287.156,1417.4837499999994,1417.4837499999994,3.6623096093905003
2017-06-01,2017,6,134,109017.1349,110855.79,-1838.6541624999954,1838.6541624999954,1.6865735502832366
2017-08-01,2017,8,11,53646.19478,46531.41,7114.784623749998,7114.784623749998,13.262421785789888
2017-08-01,2017,8,17,9095.84305,12381.527,-3285.6842937500005,3285.6842937500005,36.122922039095656
2017-08-01,2017,8,17,9095.84305,12369.988,-3274.1452312500005,3274.1452312500005,35.99606120347471
2017-08-01,2017,8,54,79674.421776,77214.9,2459.523338500003,2459.523338500003,3.0869672897216742
2017-08-01,2017,8,142,47625.431885,44886.3,2739.131103749998,2739.131103749998,5.75140422949678
2017-09-01,2017,9,11,52666.049332,47233.64,5432.408707000002,5432.408707000002,10.314820982213412
2017-09-01,2017,9,17,8801.707260000001,12463.059,-3661.351333749999,3661.351333749999,41.5981948228303
2017-09-01,2017,9,72,42434.46,39202.668,3231.792031249999,3231.792031249999,7.615961252364232
2017-09-01,2017,9,87,151802.80849999998,152011.95,-209.14462500001537,209.14462500001537,0.13777388380796354
2017-09-01,2017,9,136,48838.917101,49003.72,-164.8016490000009,164.8016490000009,0.33743919558901625
2017-09-01,2017,9,192,35636.351,31770.043,3866.3080312500024,3866.3080312500024,10.84933760824727
2017-11-01,2017,11,30,88324.2039,84200.88,4123.321087499993,4123.321087499993,4.668393153215835
2017-11-01,2017,11,178,30440.349391,33276.566,-2836.2170152500003,2836.2170152500003,9.317294551450047
2017-11-01,2017,11,193,27712.96783,33797.84,-6084.872013749999,6084.872013749999,21.956767860723193
2017-12-01,2017,12,136,52636.176671,50752.004,1884.172764750001,1884.172764750001,3.579615549447932
2017-12-01,2017,12,174,376309.573633,343610.6,32698.97988300002,32698.97988300002,8.689382937381778
2018-01-01,2018,1,11,54128.743987,46156.484,7972.259612000002,7972.259612000002,14.72832921065873
2018-01-01,2018,1,142,49270.182277,45174.316,4095.86587075,4095.86587075,8.313072291315647
2018-01-01,2018,1,193,28987.372114,33342.305,-4354.932573499998,4354.932573499998,15.023550794370562
2018-02-01,2018,2,17,8146.18312,12796.246,-4650.06297375,4650.06297375,57.082720892112725
2018-02-01,2018,2,87,163233.90256299998,156374.62,6859.2775629999815,6859.2775629999815,4.202115770866073
2018-02-01,2018,2,174,350223.255635,338634.72,11588.536885000009,11588.536885000009,3.308899879874766
2018-02-01,2018,2,191,52045.625555000006,48745.047,3300.578680000006,3300.578680000006,6.341702390553591
2018-03-01,2018,3,17,9301.62127,12857.742,-3556.1209175000004,3556.1209175000004,38.231194479712464
2018-04-01,2018,4,17,8849.97017,12852.828,-4002.8579549999995,4002.8579549999995,45.23018584366595
2018-04-01,2018,4,30,91276.01217,84901.9,6374.113732500002,6374.113732500002,6.983339413019409
2018-04-01,2018,4,87,175686.78757699998,156906.78,18780.00632699998,18780.00632699998,10.689481312741906
2018-04-01,2018,4,134,121222.486801,113168.58,8053.908676000006,8053.908676000006,6.643906496672833
2018-04-01,2018,4,136,57628.198318,50484.465,7143.7334742500025,7143.7334742500025,12.396246425803456
2018-04-01,2018,4,142,45875.951535,45712.24,163.71325375000015,163.71325375000015,0.35686072609327546
2018-05-01,2018,5,35,47750.638467,45494.47,2256.169716999997,2256.169716999997,4.724899581309712
2018-05-01,2018,5,191,57580.67582,49606.234,7974.441444999997,7974.441444999997,13.849162642565172
2018-06-01,2018,6,136,54188.162639,49725.605,4462.557170250002,4462.557170250002,8.23529891570495
2018-06-01,2018,6,142,47247.304066,45855.105,1392.198597249997,1392.198597249997,2.9466201824028473
2018-06-01,2018,6,178,29794.722249,34414.11,-4619.387126000001,4619.387126000001,15.504044935861222
2018-06-01,2018,6,192,52984.749,33648.168,19336.581031250003,19336.581031250003,36.494616651387744
2018-06-01,2018,6,193,29982.654138,34816.527,-4833.873205749998,4833.873205749998,16.12223248649475
2018-07-01,2018,7,11,55011.323577,47061.24,7950.085295750003,7950.085295750003,14.45172517004099
2018-07-01,2018,7,17,9336.67255,13203.09,-3866.4172937500007,3866.4172937500007,41.411083799334925
2018-07-01,2018,7,30,89843.187599,84034.31,5808.875098999997,5808.875098999997,6.465571017946221
2018-09-01,2018,9,174,352505.14705100004,344767.9,7737.240801000036,7737.240801000036,2.194929879954525
2018-09-01,2018,9,191,56373.95289,50961.523,5412.4294525000005,5412.4294525000005,9.600940106259772
2018-10-01,2018,10,11,56979.238647000006,48776.383,8202.855834500006,8202.855834500006,14.396218744372238
2018-10-01,2018,10,30,91021.284826,85449.76,5571.527013500003,5571.527013500003,6.121125431431517
2018-10-01,2018,10,35,50549.925214,46414.543,4135.382245250003,4135.382245250003,8.18078805802999
2018-10-01,2018,10,142,49617.51827,46292.066,3325.4518637500005,3325.4518637500005,6.702172901220359
2018-11-01,2018,11,35,48808.112878,46465.402,2342.71053425,2342.71053425,4.799838379545226
2018-11-01,2018,11,136,64219.671376,51765.81,12453.862782249998,12453.862782249998,19.39259811738031
2018-11-01,2018,11,178,30881.612370000003,36687.277,-5805.664973749997,5805.664973749997,18.799746930927483
2018-12-01,2018,12,193,26953.40955,36787.254,-9833.84435625,9833.84435625,36.48460258064085
2019-01-01,2019,1,134,125053.000443,115229.8,9823.203567999997,9823.203567999997,7.855232208104819
2019-02-01,2019,2,134,124391.164805,117951.42,6439.742929999993,6439.742929999993,5.177009910708017
2019-02-01,2019,2,193,30053.378028,35201.49,-5148.110253250001,5148.110253250001,17.12988885460274
2019-03-01,2019,3,11,54506.732754,49075.69,5431.041347749997,5431.041347749997,9.96398256388141
2019-03-01,2019,3,134,127849.693905,117281.445,10568.248592499993,10568.248592499993,8.266150875850228
2019-03-01,2019,3,136,71415.880238,59333.06,12082.821644249998,12082.821644249998,16.918956405750208
2019-04-01,2019,4,87,192317.892966,161748.02,30569.877341000014,30569.877341000014,15.895493065954335
2019-04-01,2019,4,142,48942.959547000006,46404.504,2538.455640750006,2538.455640750006,5.186559342232508
2019-05-01,2019,5,11,56410.750922,52118.195,4292.555609499999,4292.555609499999,7.609463691478564
2019-05-01,2019,5,87,191292.501801,160206.75,31085.751801000006,31085.751801000006,16.25037652199157
2019-07-01,2019,7,134,121756.76958,111388.07,10368.699267499993,10368.699267499993,8.515911931030056
2019-08-01,2019,8,11,56610.431099,50636.027,5974.403755250001,5974.403755250001,10.553538701731483
2019-08-01,2019,8,136,64742.152883,52058.336,12683.816945500002,12683.816945500002,19.591280766368396
2019-09-01,2019,9,136,65997.555731,52752.348,13245.20807475,13245.20807475,20.06924033480309
2019-09-01,2019,9,142,49389.768509,47112.277,2277.4911652500014,2277.4911652500014,4.6112610647992565
2019-09-01,2019,9,174,355622.267174,347171.47,8450.798423999979,8450.798423999979,2.376341192343039
2019-10-01,2019,10,11,56394.503419,52760.766,3633.7377940000006,3633.7377940000006,6.443425464716033
2019-11-01,2019,11,174,363648.463933,349176.56,14471.901432999992,14471.901432999992,3.9796404682920237
2019-11-01,2019,11,193,53800.564047,39744.035,14056.52889075,14056.52889075,26.127103200015267
2019-12-01,2019,12,136,62061.463963,61996.38,65.08505675000197,65.08505675000197,0.10487193274848397
